sl_no,video_id,user_id,comment,likes,last_update_time,sentiment,sentiment_label
1268,s_L-fp8gDzY,UCCYNaQBkYlo82lC6nJAglkQ,"Your point about beautiful math being engaging is one I've been making for YEARS. Every time we had a ""problem solving"" session in my ordinary drone of a high school math class, if the problem was interesting, challenging, aesthetic, and cool for its own sake, people were more engaged than any amount of the teacher telling us how useful the math we were learning would be for our careers.  The students who would otherwise play on their phones or read books or otherwise zone out were actively offering insights, asking questions, and trying new creative ways to solve whatever puzzle was posed. To make math fun and engaging, it doesn't need to be useful for our careers and I don't quite understand why, when I tell people I study math, they ask what I'm going to use it for or why I find it interesting. No one asks that to artists, musicians, creative writing majors, etc. I'm really glad Grant is making this message spread farther than I ever could.",4,2020-03-16T23:51:17.000Z,0.36384370015948964,positive
1269,s_L-fp8gDzY,UCGBZywOiHY6ROpYvkRiUzUA,Why did I expect 3Blue1Brown to be an old man with a beard,8,2020-03-16T19:09:41.000Z,0.1,neutral
1270,s_L-fp8gDzY,UCZNroyAX9AzanFJyGbLCY9g,Blocks: *clack together* Everybody: *claps*,5,2020-03-17T08:11:02.000Z,0.0,neutral
1271,s_L-fp8gDzY,UCVNAWl9ApD7TRVwhqM30ubQ,"Something for students to keep in mind: they want engagement, but even the cool bouncing blocks being related to pi is only interesting to people that already know that pi is related to circles and it makes it fun to think about if you already have some physics understanding.",0,2020-04-15T12:31:59.000Z,0.19166666666666665,neutral
1272,s_L-fp8gDzY,UCSVzVoUgQrv37wBxYotvdMw,"""If you have a SOUL , you have to know WHY?"" So beautifully put.",1,2020-03-31T07:05:54.000Z,0.85,positive
1273,s_L-fp8gDzY,UC2eKnFwOVrNufttCxv5cHeA,7:50 and 12:55 are the highlights. Amazing talk Grant!,14,2020-03-15T23:18:59.000Z,0.7500000000000001,positive
1274,s_L-fp8gDzY,UCrPiMErorQ1ZKPRGGH1d7Mg,I never comment but I must admit I liked before even the video began.  3B1B is a great teacher and the way he inspires people to understand math is phenomenal,7,2020-03-16T10:07:23.000Z,0.6333333333333333,positive
1275,s_L-fp8gDzY,UCy6AWEKH9mUQYGdsRDpAqYA,"Whenever if I feel demotivated in learning maths, I will remember this video in my lifetime, and rewatch this. This guy will inspire future generation mathematicians, salute to this guy!",2,2020-04-03T22:18:38.000Z,0.0,neutral
1276,s_L-fp8gDzY,UCt_6hbyzqlisakQOc_du4Tg,"Yess! This guy (and some other great youtubers) completely got me interested in math. If the only math input had been from my collage professors, I would have dropped out long ago. Thank you Grant!",20,2020-03-14T13:11:50.000Z,0.16041666666666665,neutral
1277,s_L-fp8gDzY,UCXj6m50Ir0eg5t57yDV5Ecg,I'd go as far and say that he's as good a teacher as legendary physicist Richard Feynmann.,2,2020-04-04T19:09:05.000Z,0.6,positive
1278,s_L-fp8gDzY,UCeEw0aQ11CEwd6tzayGmrbw,"Mathematics is used in the internet you are watching this on; your brain develops neuroplasticity when you implement mathematical problem solving skills.  Moreover, complex math has applications far ranging from Engineering and Physics (Satellites, Construction,Astrophysics) to Finance (Cryptocurrency, Bitcoin) to Encryption and most importantly the Algorithms implemented in Software Engineering/Computer Science : Neural Networks, AI. Infact, for bringing out this Technology we have our lives dwelled upon.  Lastly, there is a reason why Mathematics are abstained from going into Casinos, most of them in Asia, because their probability theory can loot the Gamblers.  Update: The electrical circuitry in your house uses algebra¡》》",1,2020-04-15T21:42:11.000Z,0.17142857142857146,neutral
1279,s_L-fp8gDzY,UC31Xw8S2IEz2Y55poMF4evA,What if we had Grant as Secretary of Education? What kind of a world would we live in?,2,2020-04-15T04:34:25.000Z,0.36818181818181817,positive
1280,s_L-fp8gDzY,UCas8Visj8-QG2QuG3CKEuog,"One of my favourite humans, and one of the best TED talks ever",2,2020-03-22T04:14:14.000Z,1.0,positive
1281,s_L-fp8gDzY,UCMLPdkpQIqpQ0vAe23DstUw,"13:01 I totally agree with you. I love math, science and I'm an engineer btw.",1,2020-03-31T03:06:47.000Z,0.25,neutral
1282,s_L-fp8gDzY,UCeagPYnAufwX0LmXav_8nsg,"Actually Grant, I watch it for your voice, the maths comes naturally !!",3,2020-03-17T16:16:01.000Z,0.078125,neutral
1283,s_L-fp8gDzY,UC8bksIAeuteQEjiksCt5ltA,Can he be my maths teacher? I really love maths but my teacher always cuts my marks for using another method and shuts me down during class  if I'm giving another method for the question which is out of the box...,15,2020-03-15T19:14:31.000Z,0.17222222222222222,neutral
1284,s_L-fp8gDzY,UCQ-nIOqez4xVZTIgiFmfbEA,He has the best voice on this planet and he knows it,2,2020-04-17T02:48:09.000Z,1.0,positive
1285,s_L-fp8gDzY,UCZwo-OBpevp1KLEKgvr_r8Q,His energy is contagious .. Loving math ever since I found his channel..,1,2020-03-19T09:02:33.000Z,0.6,positive
1286,s_L-fp8gDzY,UCxTwArca7Lrlf32sFbKN5Cg,This is criminally underwatched!! This is probably the most engaging ted talk i have ever seen. It was near impossible to click off this video because of how good it was,2,2020-03-28T14:32:15.000Z,0.06805555555555555,neutral
1287,s_L-fp8gDzY,UC0Bb5FZDS52Fd4Ue6_yT8OQ,"Just like seeing a beautiful painting or listening to a great song brings satisfaction to your eyes and ears, a mathematical proof brings the exact same feeling to your mind.",2,2020-03-16T23:40:39.000Z,0.38,positive
1288,s_L-fp8gDzY,UCEBlXWKqSGAwzOFdVFo_VcQ,His simplicity in teaching as well as talking sometimes make me think how simple and satisfying not just maths but everything can be.,1,2020-03-23T11:19:00.000Z,0.25,neutral
1289,s_L-fp8gDzY,UCAEmEBbzrLagYp-V24Y6xyw,This is the best tedtalk I've ever seen damnnnnn,2,2020-03-18T16:21:17.000Z,1.0,positive
1290,s_L-fp8gDzY,UCyHMrzCnp__3ICV9EDoM0Dw,this guy should be MUCH more famous than he is,5,2020-03-16T16:56:28.000Z,0.5,positive
1291,s_L-fp8gDzY,UCdUphpkCc-4F0n-f0yE-d3A,"One of the best TED-talks I've ever watch. Having math anxiety, I indeed subscribed to his channel and still enjoy his video a lot.",1,2020-03-30T11:38:53.000Z,0.7,positive
1292,s_L-fp8gDzY,UCj-G9YWMVKIkV7hM-FIiRyQ,Guys a stud with math. I love how eclectic his analysis is on why something is compelling,1,2020-03-23T22:18:42.000Z,0.4,positive
1293,s_L-fp8gDzY,UCb1bm8TEFk8gktEnAt_Gs_w,It's officially confirmed that he is a potterhead xD 😂😂😂,27,2020-03-14T09:57:12.000Z,0.4,positive
1294,s_L-fp8gDzY,UCUTbQsKj19sge-2RBaVHE7Q,Very strange (in a good way :) ) to see the face that matches the voice I know so well! Great talk!,1,2020-04-15T19:17:40.000Z,0.565,positive
1295,s_L-fp8gDzY,UCsht7crwxdby-Xf2iivmFeg,"""If you have soul, you have to know why"" at 13.06 ... Super liked.",3,2020-03-19T13:40:27.000Z,0.4666666666666667,positive
1296,s_L-fp8gDzY,UC6i9pMS05MFaQyXgscBpEAw,"It would be very satisfying if this gets 3,141,592 views in the next 3.141592 months. :)",4,2020-03-16T14:57:38.000Z,0.3833333333333333,positive
1297,s_L-fp8gDzY,UCtAt-W-wq5gFWXcMJT9NHhQ,I can keep watching his videos for whole day without getting bored. He is really an amazing man. I really appreciate his work.,2,2020-03-17T02:41:38.000Z,0.12500000000000003,neutral
1298,s_L-fp8gDzY,UCntEG_s-MLJBfxdWam7YYHg,"You, you alone, have changed my life. What you’ve given me in your videos is beyond great. And this speech was the best I’ve seen on this show.",9,2020-03-16T00:20:23.000Z,0.9,positive
1299,s_L-fp8gDzY,UCvg-qgXrLXrpNPJb1OY7a6Q,"I love that he never mentions his own channel by name, but promotes a bunch of other channels instead. The most non sellout youtuber I've ever seen.",3,2020-03-18T12:53:42.000Z,0.36875,positive
1300,IHZwWFHWa-w,UCYO_jab_esuFRV4b17AJtAw,"Part 3 will be on backpropagation.  I had originally planned to include it here, but the more I wanted to dig into a proper walk-through for what it's really doing, the more deserving it became of its own video.  Stay tuned!",1406,2017-10-16T17:25:54.000Z,0.4178571428571428,positive
1301,IHZwWFHWa-w,UCfwihz018L04eLafKlaNLIw,"My math career is over. Once I learned about gradient descent, it was all downhill from there.",1681,2017-10-16T21:09:44.000Z,0.0,neutral
1302,IHZwWFHWa-w,UC9p07g1vaZOb-m1r63_D5lg,Dissapointed you did not animate a 13000-dimensional graph. Would make things easier,743,2019-09-03T16:09:37.000Z,0.0,neutral
1303,IHZwWFHWa-w,UC3inmWaFllG6bBRJgTNksPw,Did anybody else feel bad for the network after he called the output utter trash?😢,513,2018-01-15T22:42:24.000Z,-0.3499999999999999,negative
1304,IHZwWFHWa-w,UCL_2pkBl3qBbP0GZE5PW9LQ,"""It's actually just calculus."" ""Even worse!""     i'm dead",270,2018-04-10T10:41:19.000Z,-0.2333333333333333,neutral
1305,IHZwWFHWa-w,UC98aFy3Y1EbwCKp2r7qwcMA,"""I'm more of a multiple choice guy"" LOL",102,2018-05-21T11:49:02.000Z,0.43333333333333335,positive
1306,IHZwWFHWa-w,UCpijXr7Oh8ZCvlc4V98Ul6g,"So uhhhh, did you just say that this was the ""Hello World!"" of neural networking.....",14,2020-04-10T12:56:21.000Z,0.0,neutral
1307,IHZwWFHWa-w,UCsnvQk4qsVuusQYx4XTXUhw,I wish someone would have introduced this to me at a young age back in the 90s.  I had no idea neural network have existed for so long,45,2019-10-31T18:03:39.000Z,0.016666666666666666,neutral
1308,IHZwWFHWa-w,UC_MZoTEOPNdasQD-7LTIiYQ,"At the 16 minute mark, I got sucker punched. After having gone through this and the previous video on machine learning and just loving how an art student like myself is enjoying math such as this and feeling like I'm making some progress..... You tell me that this is all stuff that was figured out in the 80s and I'm like...... Oh Come On! Lol!",119,2018-01-10T04:42:04.000Z,0.2722222222222222,neutral
1309,IHZwWFHWa-w,UCL8wX0UGth7ZAjl9NlIYlSQ,"""But we can do better! Growth mindset!"" at 5:18 .... a wholesome intellectual i love to see it",23,2019-07-14T03:43:21.000Z,0.5270833333333333,positive
1310,IHZwWFHWa-w,UCmyOko_B0Ju8hFCfEq5aU3Q,One of youtube's highest quality content channels! Chapeau,1947,2017-10-16T18:30:28.000Z,0.0,neutral
1311,IHZwWFHWa-w,UCCQMyFM6apKxzakATtpFNIQ,"15:19 seems interessting, just like you have to train your own (biological) NN to draw a human face, although you saw millions of them",28,2019-10-02T18:01:32.000Z,0.3,neutral
1312,IHZwWFHWa-w,UC3Er6LaXzN4USJdFqE_5_BQ,"How confident I feel in my current knowledge of neural networks: 15:41 - *""Uh...I'm really more of a multiple choice kinda guy.""*",31,2019-02-12T09:50:28.000Z,0.25,neutral
1313,IHZwWFHWa-w,UCnsSW8bF7qh7J0OVRYB_N1Q,"I just have one question : you say that the cost function is defined on the network's behavior with formation values. But how? Isn't just the cost function :  Sigma(Sigma(Sigma(aW + b)W1 + b1)W2 + b2) = cost value?  W : weight column vector for each layer a : input matrix (pixels values) b : bias column vector for each layer  Sorry if it's hard to read but it's just all the computing of the network that results into the 10 values of each output neuron (for each number) = the cost value This seems to be the logical cost function, isn't it?  I'm not comfortable with the word ""behavior"" : how do we mathematicaly traduct its ""behavior"".  Thank you for your incredible work.  P. S : sorry if it's a dumb question ^^ and sorry if you have trouble understanding, I'm French",0,2020-04-15T18:28:54.000Z,-0.14166666666666666,neutral
1314,IHZwWFHWa-w,UCXLlfS81hmwxVvV0WaNGS-w,"how can anyone dislike these videos? very detailed, accurate explanations and cool animations. Keep up the good work!!",23,2017-11-10T09:55:53.000Z,0.5675,positive
1315,IHZwWFHWa-w,UCBa6HFFRY7R6pK3EUrK_EKA,"You are changing the world, shaping humanity. I wish you and your team, happy and peaceful life. This is a noble profession, god bless you guys.",12,2018-02-05T19:53:51.000Z,0.5499999999999999,positive
1316,IHZwWFHWa-w,UCveyOTRQGgNLbvz73x8pnZg,Girl are you a cost function  'Cause I wanna gradually descend into your minima,135,2019-01-20T15:00:39.000Z,0.0,neutral
1317,IHZwWFHWa-w,UC-P3NZXUMuovSUbSbt0iiVQ,"2:54 ""It's actually just Calculus."" ""Even Worse!"" xD",9,2018-03-06T03:19:22.000Z,-0.25,neutral
1318,IHZwWFHWa-w,UCEIV1fX9xZNfMftJmPkkSiw,"You sir deserve a noble, or an oscar...what an incredibly effective method of teaching. thank you so very much!!!  NO! BAD COMPUTER! made me crack up! lol",11,2019-06-11T10:14:15.000Z,0.625,positive
1319,IHZwWFHWa-w,UCxSkQdNb8SnFzcuSEbs92MQ,"I'm only 12 minutes into this video right now, but I just wanted to say how much I appreciate the time and spacing you give to explaining a concept. You add pauses, you repeat things with slightly different wording, and you give examples and zoom in and out, linking to relevant thought processes that might help trigger an ""a-ha"" moment in the viewer. Many of these ""hooks"" actually make me understand concepts I've had trouble grasping in Maths, all because of your videos and the way you choose to explain things. So thanks! You're helping me a lot to become a smarter person. :)",1137,2017-10-25T22:44:43.000Z,0.19357142857142856,neutral
1320,IHZwWFHWa-w,UCnOIGrLt7G1fqZkrW3ulToA,"""Is it... **Learning**?!"" (How terrifying) -""It's just calculus"" ""Even worse!""  I love the realism, where people would rather have a potential robot uprising than have calculus",34,2019-05-05T23:38:44.000Z,-0.25,neutral
1321,IHZwWFHWa-w,UCC_TThQjFgOXjTFqc4uuHrQ,Pause and ponder?! Every 10 seconds I stop for a minute of thinking! And on all of your videos! This time I had a time I thought for like half an hour.,4,2018-05-29T21:15:13.000Z,-0.16666666666666666,neutral
1322,IHZwWFHWa-w,UCuoTlEt27R8h7wLkyAwD1Xg,"Draw a 5 for me. ""I am a more of a multiple choice guy""",1,2018-06-21T06:29:07.000Z,0.25,neutral
1323,IHZwWFHWa-w,UCmgMzTsYE8l_dGvxL60wGqA,"Biological neurons actually are not binary, they produce ranges of voltage, as well as pulse patterns similar to pulse width modulation .  Love the video style btw.",5,2019-07-01T17:08:16.000Z,0.16666666666666666,neutral
1324,IHZwWFHWa-w,UCA9eoj4X3f2XDkvhtMm63Rg,"""It's just calculus"" ""Even worse!"" LOL! I felt from my chair here!",2,2019-10-26T19:04:24.000Z,0.25,neutral
1325,IHZwWFHWa-w,UCa8kJieCMU5HzFl0iC2sOkA,"2:44 ""Even worse!"" got me. Thanks for the laugh!",3,2017-11-11T17:30:33.000Z,0.025000000000000005,neutral
1326,IHZwWFHWa-w,UCuJqEJXpRRJ1pFXzUBqzdXQ,"""Put yourself in the neural network's shoes here."" - Yeah, OK! That's easy. No problems at all..",4,2019-02-25T14:39:10.000Z,0.5291666666666667,positive
1327,IHZwWFHWa-w,UC4JUVaqHs6QwQ24TCwiyGsw,"8:44s, I think the -delta C(w) there is just a gradient, it should multiply a time step and then add it to the left weights. I think that could be more precise for changing the weights for animation.",0,2020-04-13T10:14:43.000Z,0.225,neutral
1328,IHZwWFHWa-w,UCigKB5ZKA8O9zTwQM8x8njw,"Thanks a lot, seems that I have to study a lot to understand it more clearly and Lisha is beautiful.",2,2017-12-04T19:57:12.000Z,0.4125,positive
1329,IHZwWFHWa-w,UC0Coq-uPhh5i7A7eSQJp-vA,These videos have given my life meaning.,6,2018-02-07T01:44:09.000Z,0.0,neutral
1330,IHZwWFHWa-w,UCpEZ664Bc8MjwSmAs60WRgA,"Most brilliant educator I've ever had the please of seeing work.  Thank you, you give me some semblance of  hope for the human race.",4,2017-11-09T04:27:32.000Z,0.4666666666666666,positive
1331,IHZwWFHWa-w,UCRCp9J2ERdGUh6vZfW6q4NQ,"Hands down, I have never seen anyone explain mathematics so beautifully the way he does. Kudos!",0,2020-02-28T18:55:14.000Z,0.4222222222222222,positive
1332,IHZwWFHWa-w,UC_nkDPBz609xiZ_lXixCw8g,Could you please just drop everything else you are doing and do these videos full time for the rest of your life.,317,2017-10-20T23:53:38.000Z,0.35,positive
1333,IHZwWFHWa-w,UCRPNHrlcRCArOvcPUW90qdg,"Gosh, this is like the best and coolest thing I've seen about the use of math in informatics. so cool.!!!",0,2019-02-25T22:12:37.000Z,0.841796875,positive
1334,IHZwWFHWa-w,UCjjwQyHy8488wI8ufb6wrqw,"I couldn't find a laughing smiley, had to do with a like on this video :D Well explained though, thank you!",0,2019-05-27T08:26:01.000Z,1.0,positive
1335,IHZwWFHWa-w,UCUvQ3qA20uq8zshVM7xIIhg,"15:31 ""It's 5, change my mind""",2,2018-12-09T10:12:14.000Z,0.0,neutral
1336,IHZwWFHWa-w,UCv1jimFX2qGunTLYUcCAbww,"3:41 ""No! Bad Computer"" Hahaha. Apt explanation for Cost function.",2,2020-02-01T20:24:31.000Z,0.3833333333333333,positive
1337,IHZwWFHWa-w,UCQZ4tBIJ4tp07AtDlbKq5ng,"After watching your first video, I ended up drawing a ""mock"" neural  network up on paper that would work on a 3x3 grid (after all what else are you supposed to do during a boring lecture class?).  It was supposed to recognize boxes, x's, sevens, simple shapes, and I defined the 7 or so neurons that I thought it might need by hand. I did all the weighted sums and sigmoid functions on paper with calculator in hand. It took maybe an hour and a half to get everything straight but once I did, it worked. It guessed with fairly good accuracy that the little seven I ""inputted"" was a little seven. All that excitement because of your video.  Later that evening and the next one, I tried to program the same function taking PNGs as inputs and definitions of the neurons and it honestly was only a little more rewarding. But now that I see what the hidden neurons *actually* look like, I only want to learn so much more. I expected the patterns to be messy, but I was really surprised to see that it really does almost look like just noise.  Thank you for making these videos. I find myself suddenly motivated to go back to calculus class tomorrow and  continue our less on gradients. There's just so much out there to learn and it's educators like you that are making it easier for curious individuals like me to get there.",270,2017-10-16T18:26:23.000Z,0.044396551724137936,neutral
